pr_id,n_comments,id,merged
3227846541,1,3227846541,0
3227847535,1,3227847535,1
3227866239,8,3227866239,1
3227867582,11,3227867582,1
3227871229,1,3227871229,1
3227896964,2,3227896964,0
3227913078,1,3227913078,0
3227959509,2,3227959509,0
3227962360,4,3227962360,0
3228219115,4,3228219115,1
3228289580,1,3228289580,0
3228354430,1,3228354430,0
3228424652,2,3228424652,1
3228502221,1,3228502221,1
3228763432,2,3228763432,0
3228836498,3,3228836498,1
3228842389,3,3228842389,1
3228892605,2,3228892605,1
3228892786,4,3228892786,1
3228997222,1,3228997222,0
3229003621,3,3229003621,1
3229003744,4,3229003744,1
3229003870,3,3229003870,1
3229030966,2,3229030966,1
3229082088,2,3229082088,0
3229102583,14,3229102583,0
3229176248,1,3229176248,0
3229201739,5,3229201739,1
3229213828,5,3229213828,1
3229251226,4,3229251226,0
3229286110,1,3229286110,1
3229339781,3,3229339781,1
3229388782,7,3229388782,1
3229415342,6,3229415342,1
3229430451,5,3229430451,1
3229743952,1,3229743952,1
3229849019,4,3229849019,1
3229923825,1,3229923825,1
3229934750,1,3229934750,0
3230076518,4,3230076518,1
3230127289,4,3230127289,1
3230137418,1,3230137418,1
3230226178,5,3230226178,1
3230240073,6,3230240073,1
3230296869,6,3230296869,1
3230303964,4,3230303964,1
3230307499,1,3230307499,1
3230333054,4,3230333054,1
3230346552,9,3230346552,0
3230351703,5,3230351703,0
3230424222,3,3230424222,0
3230437187,1,3230437187,0
3230440600,4,3230440600,1
3230468422,2,3230468422,1
3230529031,18,3230529031,0
3230596302,5,3230596302,0
3230596562,6,3230596562,0
3230603640,5,3230603640,0
3230603903,6,3230603903,0
3230682144,1,3230682144,1
3230688490,2,3230688490,0
3230708925,3,3230708925,0
3230709333,1,3230709333,0
3230823230,1,3230823230,0
3230910315,1,3230910315,1
3230973688,4,3230973688,1
3230990710,7,3230990710,0
3231144236,1,3231144236,1
3231162110,6,3231162110,1
3231259535,1,3231259535,0
3231269305,5,3231269305,0
3231319881,3,3231319881,0
3231408675,2,3231408675,0
3231432076,1,3231432076,0
3231460257,4,3231460257,1
3231526864,1,3231526864,1
3231589632,13,3231589632,1
3231648461,2,3231648461,0
3231655337,2,3231655337,1
3231681142,4,3231681142,1
3231720206,4,3231720206,0
3231756516,1,3231756516,1
3231764619,6,3231764619,1
3231782692,6,3231782692,1
3231788654,5,3231788654,1
3231802866,2,3231802866,1
3231931598,6,3231931598,1
3231932292,1,3231932292,1
3231933790,6,3231933790,1
3231934199,3,3231934199,0
3231934716,2,3231934716,0
3231935037,6,3231935037,1
3231935491,5,3231935491,1
3231935854,2,3231935854,0
3231936090,3,3231936090,0
3231937207,9,3231937207,1
3231937964,2,3231937964,1
3231939415,6,3231939415,1
3231939914,3,3231939914,0
3231946113,2,3231946113,0
3231947579,2,3231947579,0
3231948361,4,3231948361,0
3231979057,4,3231979057,1
3232013571,9,3232013571,1
3232086545,3,3232086545,1
3232119740,4,3232119740,1
3232150852,1,3232150852,0
3232202968,1,3232202968,0
3232422158,1,3232422158,1
3232428398,5,3232428398,0
3232435672,2,3232435672,1
3232438793,6,3232438793,1
3232449958,4,3232449958,1
3232539895,5,3232539895,1
3232573048,4,3232573048,0
3232585648,2,3232585648,1
3232587454,2,3232587454,1
3232636358,2,3232636358,1
3232669455,1,3232669455,1
3232670129,12,3232670129,1
3232677343,1,3232677343,1
3232687467,2,3232687467,1
3232717651,1,3232717651,0
3232731143,1,3232731143,0
3232744879,1,3232744879,1
3232775982,3,3232775982,1
3232800200,1,3232800200,0
3232802201,8,3232802201,1
3232826145,2,3232826145,0
3232919597,6,3232919597,1
3232980564,5,3232980564,1
3232990910,3,3232990910,1
3233066510,1,3233066510,1
3233079845,6,3233079845,1
3233174406,3,3233174406,1
3233175153,6,3233175153,1
3233264502,1,3233264502,1
3233270217,4,3233270217,1
3233322620,4,3233322620,0
3233379057,4,3233379057,1
3233495429,2,3233495429,1
3233509187,2,3233509187,1
3233527581,2,3233527581,0
3233566838,1,3233566838,1
3233599904,3,3233599904,0
3233626304,30,3233626304,0
3233631126,2,3233631126,1
3233690931,4,3233690931,1
3233695124,5,3233695124,1
3233722470,1,3233722470,1
3233855622,2,3233855622,1
3233974032,4,3233974032,1
3234025898,6,3234025898,0
3234037292,4,3234037292,1
3234052393,1,3234052393,1
3234115546,4,3234115546,0
3234138504,4,3234138504,1
3234200031,1,3234200031,0
3234203382,2,3234203382,0
3234207351,4,3234207351,0
3234208754,4,3234208754,1
3234208813,5,3234208813,1
3234208868,4,3234208868,1
3234226080,3,3234226080,1
3234229310,1,3234229310,0
3234241930,4,3234241930,1
3234253127,1,3234253127,0
3234254286,4,3234254286,0
3234257351,2,3234257351,0
3234259884,4,3234259884,1
3234278576,4,3234278576,0
3234364931,2,3234364931,1
3234387620,3,3234387620,0
3234480284,7,3234480284,0
3234501505,4,3234501505,0
3234526044,6,3234526044,1
3234558200,7,3234558200,1
3234691892,5,3234691892,1
3234708546,2,3234708546,0
3234710075,1,3234710075,0
3234771884,2,3234771884,0
3234773539,2,3234773539,1
3234785818,2,3234785818,1
3234804067,6,3234804067,1
3234912035,1,3234912035,1
3235010382,2,3235010382,1
3235022042,1,3235022042,0
3235022674,8,3235022674,1
3235036061,3,3235036061,1
3235070810,6,3235070810,1
3235103212,2,3235103212,1
3235168159,3,3235168159,1
3235179464,1,3235179464,1
3235225544,5,3235225544,0
3235274361,2,3235274361,1
3235279907,2,3235279907,1
3235347485,6,3235347485,1
3235395709,1,3235395709,0
3235432940,1,3235432940,1
3235469054,11,3235469054,1
3235553836,6,3235553836,1
3235583761,6,3235583761,1
3235702407,6,3235702407,0
3235734906,2,3235734906,1
3235765325,1,3235765325,0
3235792700,1,3235792700,0
3235820229,3,3235820229,0
3235847706,2,3235847706,1
3235970438,12,3235970438,1
3235990796,3,3235990796,1
3236016989,6,3236016989,1
3236103019,1,3236103019,1
3236103026,6,3236103026,0
3236107202,6,3236107202,0
3236126178,3,3236126178,1
3236131306,1,3236131306,0
3236162443,8,3236162443,1
3236171682,1,3236171682,0
3236210481,3,3236210481,0
3236225298,8,3236225298,0
3236247779,5,3236247779,1
3236293441,2,3236293441,1
3236306681,4,3236306681,0
3236312807,6,3236312807,0
3236314925,6,3236314925,0
3236315986,5,3236315986,0
3236322044,6,3236322044,0
3236322926,3,3236322926,0
3236323150,3,3236323150,0
3236323443,4,3236323443,0
3236325849,6,3236325849,0
3236326288,3,3236326288,0
3236326340,6,3236326340,0
3236326596,6,3236326596,0
3236327722,2,3236327722,0
3236334691,5,3236334691,1
3236369998,1,3236369998,1
3236393939,4,3236393939,1
3236429624,2,3236429624,1
3236431483,1,3236431483,1
3236458634,2,3236458634,1
3236502724,1,3236502724,1
3236504855,1,3236504855,1
3236509996,2,3236509996,1
3236543436,6,3236543436,0
3236550197,1,3236550197,0
3236551508,3,3236551508,0
3236552717,1,3236552717,0
3236556180,1,3236556180,0
3236556646,5,3236556646,0
3236557541,1,3236557541,0
3236562599,1,3236562599,0
3236565788,1,3236565788,0
3236619660,1,3236619660,1
3236689518,1,3236689518,1
3236824338,6,3236824338,1
3236959707,4,3236959707,1
3237358945,1,3237358945,1
3237433374,3,3237433374,1
3237505165,1,3237505165,1
3237581547,5,3237581547,0
3237648547,1,3237648547,0
3237656374,1,3237656374,0
3237704700,6,3237704700,1
3237741166,2,3237741166,1
3237746082,1,3237746082,1
3237779597,2,3237779597,0
3237827925,2,3237827925,0
3237862514,2,3237862514,0
3237870300,1,3237870300,1
3237885331,2,3237885331,0
3237916785,1,3237916785,1
3237935468,7,3237935468,0
3237969185,1,3237969185,1
3238006552,10,3238006552,1
3238012390,2,3238012390,1
3238046925,19,3238046925,1
3238111157,1,3238111157,0
3238111966,1,3238111966,0
3238146970,2,3238146970,1
3238246289,6,3238246289,1
3238286297,1,3238286297,0
3238286660,1,3238286660,1
3238351006,6,3238351006,1
3238383944,1,3238383944,1
3238429047,2,3238429047,1
3238483606,1,3238483606,0
3238629859,2,3238629859,1
3238680606,1,3238680606,0
3238773850,2,3238773850,0
3238818806,10,3238818806,1
3238835611,5,3238835611,1
3238869981,3,3238869981,0
3238911335,1,3238911335,0
3238922680,3,3238922680,1
3238930349,5,3238930349,1
3238950653,1,3238950653,1
3238983129,1,3238983129,1
3239035119,6,3239035119,1
3239065835,1,3239065835,1
3239082764,2,3239082764,1
3239103350,1,3239103350,0
3239122286,1,3239122286,1
3239263606,2,3239263606,0
3239271030,5,3239271030,0
3239334576,5,3239334576,1
3239353306,1,3239353306,0
3239490011,1,3239490011,0
3239537329,4,3239537329,0
3239561220,6,3239561220,1
3239561564,1,3239561564,1
3239585277,2,3239585277,0
3239625040,1,3239625040,1
3239660273,3,3239660273,1
3239672898,1,3239672898,0
3239677484,1,3239677484,0
3239718018,10,3239718018,1
3239733526,6,3239733526,0
3239814789,2,3239814789,1
3239839860,5,3239839860,0
3239840445,1,3239840445,1
3240006620,2,3240006620,1
3240046688,2,3240046688,0
3240168050,2,3240168050,1
3240241128,4,3240241128,1
3240293802,4,3240293802,1
3240293949,8,3240293949,0
3240310398,1,3240310398,1
3240318173,3,3240318173,1
3240378102,6,3240378102,1
3240438361,2,3240438361,1
3240508879,1,3240508879,1
3240566722,1,3240566722,1
3240683118,2,3240683118,0
3240741513,5,3240741513,0
3240797601,2,3240797601,0
3240836795,5,3240836795,0
3240884071,2,3240884071,1
3240935078,4,3240935078,0
3240937348,3,3240937348,1
3241012029,4,3241012029,0
3241036190,1,3241036190,0
3241057566,11,3241057566,1
3241089784,4,3241089784,0
3241236444,4,3241236444,0
3241305284,6,3241305284,0
3241310838,3,3241310838,0
3241319003,5,3241319003,1
3241357147,3,3241357147,1
3241371872,3,3241371872,1
3241445999,3,3241445999,1
3241472881,4,3241472881,1
3241504501,1,3241504501,1
3241525411,1,3241525411,0
3241527624,2,3241527624,1
3241546085,5,3241546085,1
3241552048,3,3241552048,1
3241570199,1,3241570199,1
3241591765,2,3241591765,1
3241598089,1,3241598089,0
3241607777,2,3241607777,1
3241641326,1,3241641326,1
3241643009,2,3241643009,1
3241695455,3,3241695455,1
3241712681,4,3241712681,0
3241734959,5,3241734959,1
3241888761,2,3241888761,0
3241946882,2,3241946882,0
3241953835,2,3241953835,0
3241955513,5,3241955513,1
3241986884,13,3241986884,1
3242008869,7,3242008869,1
3242091827,5,3242091827,1
3242236662,3,3242236662,0
3242243860,2,3242243860,0
3242315574,3,3242315574,0
3242348833,2,3242348833,0
3242351701,2,3242351701,0
3242405630,1,3242405630,1
3242451017,2,3242451017,0
3242483223,4,3242483223,1
3242497585,7,3242497585,1
3242573009,1,3242573009,0
3242573593,2,3242573593,1
3242574125,1,3242574125,0
3242616794,2,3242616794,1
3242666013,3,3242666013,0
3242906683,3,3242906683,0
3242980094,6,3242980094,1
3243017418,4,3243017418,1
3243054866,1,3243054866,0
3243112963,11,3243112963,1
3243439435,6,3243439435,1
3243454233,4,3243454233,0
3243689758,2,3243689758,1
3243718544,2,3243718544,1
3243755675,2,3243755675,0
3243982089,5,3243982089,0
3244090776,2,3244090776,1
3244175302,2,3244175302,1
3244203645,2,3244203645,1
3244216022,3,3244216022,0
3244284302,6,3244284302,1
3244292653,4,3244292653,1
3244334376,4,3244334376,1
3244343726,1,3244343726,1
3244366179,2,3244366179,1
3244411906,1,3244411906,1
3244419015,1,3244419015,1
3244431981,1,3244431981,0
3244458011,3,3244458011,1
3244460749,5,3244460749,0
3244475619,3,3244475619,1
3244478374,6,3244478374,1
3244499677,3,3244499677,0
3244585376,3,3244585376,0
3244592318,3,3244592318,0
3244625308,2,3244625308,1
3244682773,6,3244682773,1
3244768296,2,3244768296,0
3244776763,1,3244776763,1
3244786458,1,3244786458,0
3244853040,1,3244853040,1
3244879925,2,3244879925,1
3244884310,2,3244884310,0
3244901827,3,3244901827,1
3244943143,6,3244943143,1
3244955615,2,3244955615,0
3244974554,1,3244974554,1
3244980226,2,3244980226,1
3244998010,1,3244998010,1
3245011006,11,3245011006,1
3245090523,2,3245090523,1
3245161961,1,3245161961,0
3245313058,2,3245313058,0
3245314626,1,3245314626,1
3245328899,1,3245328899,1
3245333569,3,3245333569,1
3245369952,6,3245369952,1
3245408233,1,3245408233,1
3245421376,2,3245421376,1
3245456977,3,3245456977,1
3245471319,2,3245471319,1
3245484847,2,3245484847,1
3245542447,2,3245542447,1
3245552368,6,3245552368,1
3245572582,3,3245572582,0
3245584783,2,3245584783,0
3245609303,2,3245609303,1
3245632375,1,3245632375,1
3245641273,5,3245641273,0
3245672480,6,3245672480,1
3245678126,2,3245678126,1
3245682772,6,3245682772,1
3245700674,2,3245700674,0
3245747489,2,3245747489,0
3245763226,3,3245763226,0
3245800483,5,3245800483,0
3246036689,1,3246036689,1
3246059244,1,3246059244,1
3246104231,1,3246104231,1
3246108339,3,3246108339,0
3246116765,3,3246116765,0
3246121444,1,3246121444,1
3246130995,5,3246130995,0
3246149669,2,3246149669,1
3246180908,1,3246180908,1
3246209138,1,3246209138,1
3246263935,1,3246263935,1
3246272592,1,3246272592,0
3246334492,2,3246334492,1
3246352490,2,3246352490,0
3246413417,1,3246413417,0
3246453941,16,3246453941,1
3246458539,3,3246458539,1
3246516750,2,3246516750,1
3246583801,4,3246583801,1
3246642343,7,3246642343,1
3246694948,3,3246694948,0
3246725755,4,3246725755,0
3246741792,2,3246741792,0
3246753677,5,3246753677,1
3246759351,2,3246759351,0
3246762112,3,3246762112,0
3246783368,1,3246783368,1
3246809242,6,3246809242,0
3246852543,2,3246852543,0
3246950577,1,3246950577,1
3246973819,6,3246973819,1
3246982201,2,3246982201,1
3247152239,1,3247152239,0
3247312407,6,3247312407,1
3247390113,5,3247390113,0
3247433922,2,3247433922,0
3247473826,2,3247473826,1
3247583357,3,3247583357,1
3247587633,3,3247587633,1
3247589656,3,3247589656,1
3247597991,3,3247597991,0
3247626881,4,3247626881,1
3247627221,3,3247627221,1
3247646815,2,3247646815,1
3247650827,1,3247650827,1
3247719401,2,3247719401,0
3247725112,7,3247725112,1
3247799753,1,3247799753,0
3247869356,1,3247869356,1
3247870307,3,3247870307,1
3247870978,3,3247870978,1
3247927006,4,3247927006,1
3247964798,4,3247964798,0
3248139288,1,3248139288,0
3248259820,1,3248259820,1
3248427628,2,3248427628,0
3248464116,2,3248464116,1
3248492032,2,3248492032,1
3248661035,2,3248661035,1
3248671454,4,3248671454,1
3248717689,2,3248717689,1
3248781517,4,3248781517,1
3248922986,1,3248922986,1
3248956761,3,3248956761,1
3249009388,3,3249009388,1
3249016349,3,3249016349,1
3249018410,2,3249018410,1
3249020396,3,3249020396,1
3249023242,3,3249023242,1
3249025812,2,3249025812,1
3249026478,3,3249026478,1
3249027193,3,3249027193,0
3249029467,3,3249029467,1
3249030275,2,3249030275,0
3249032709,4,3249032709,1
3249074818,7,3249074818,1
3249124049,4,3249124049,1
3249366603,1,3249366603,1
3249484179,1,3249484179,1
3249619721,1,3249619721,1
3249629800,4,3249629800,1
3249977632,1,3249977632,1
3250080019,4,3250080019,1
3250150783,3,3250150783,1
3250163733,3,3250163733,1
3250169175,1,3250169175,1
3250235391,1,3250235391,0
3250416862,4,3250416862,1
3250440088,14,3250440088,1
3250440158,6,3250440158,1
3250474699,2,3250474699,0
3250535901,1,3250535901,1
3250548398,3,3250548398,1
3250549842,5,3250549842,1
3250552829,7,3250552829,0
3250552871,3,3250552871,1
3250689684,2,3250689684,1
3250731596,4,3250731596,1
3250746691,1,3250746691,1
3250754121,4,3250754121,1
3250793139,2,3250793139,1
3250793757,2,3250793757,0
3250806060,2,3250806060,0
3250855135,6,3250855135,1
3251134614,1,3251134614,1
3251139353,1,3251139353,1
3251350146,3,3251350146,1
3251491835,7,3251491835,1
3251615613,5,3251615613,1
3251622901,3,3251622901,1
3251623503,2,3251623503,1
3251643358,6,3251643358,1
3251653522,4,3251653522,1
3251731325,1,3251731325,1
3251767163,2,3251767163,1
3251894732,7,3251894732,0
3251944582,3,3251944582,1
3251975164,1,3251975164,1
3252061066,3,3252061066,1
3252114885,3,3252114885,1
3252127377,3,3252127377,1
3252127796,3,3252127796,1
3252145883,3,3252145883,1
3252203899,2,3252203899,1
3252214522,3,3252214522,1
3252342214,3,3252342214,1
3252342736,3,3252342736,1
3252537855,4,3252537855,1
3252721879,6,3252721879,0
3252835264,9,3252835264,1
3252917201,2,3252917201,0
3252991718,4,3252991718,1
3253197360,1,3253197360,1
3253250382,4,3253250382,0
3253285828,3,3253285828,1
3253313679,3,3253313679,1
3253330937,3,3253330937,0
3253345747,3,3253345747,1
3253407428,3,3253407428,1
3253424029,2,3253424029,1
3253454706,3,3253454706,1
3253471655,3,3253471655,1
3253517563,3,3253517563,1
3253538190,16,3253538190,1
3253582273,2,3253582273,0
3253623690,6,3253623690,1
3253643080,3,3253643080,1
3253644211,7,3253644211,1
3253646711,5,3253646711,1
3253657879,4,3253657879,0
3253658970,8,3253658970,0
3253693371,4,3253693371,1
3253726052,11,3253726052,0
3254019745,6,3254019745,1
3254261062,6,3254261062,1
3254286684,6,3254286684,0
3254436323,1,3254436323,1
3254443036,4,3254443036,1
3254468102,6,3254468102,1
3254485322,4,3254485322,0
3254551884,3,3254551884,1
3254584375,2,3254584375,0
3254588245,2,3254588245,1
3254612440,5,3254612440,0
3254644542,1,3254644542,0
3254647682,2,3254647682,0
3254649795,1,3254649795,0
3254655900,1,3254655900,1
3254680021,4,3254680021,1
3254795783,5,3254795783,1
3254809770,1,3254809770,0
3254865327,2,3254865327,0
3254951267,1,3254951267,1
3254953183,2,3254953183,0
3254953332,3,3254953332,1
3255122635,3,3255122635,1
3255139387,3,3255139387,1
3255142482,1,3255142482,0
3255147917,3,3255147917,1
3255269165,1,3255269165,1
3255274706,3,3255274706,1
3255275485,3,3255275485,1
3255276483,3,3255276483,1
3255282669,7,3255282669,1
3255300970,1,3255300970,0
3255308956,1,3255308956,1
3255332086,3,3255332086,1
3255333300,9,3255333300,1
3255345292,1,3255345292,1
3255353087,1,3255353087,1
3255459755,4,3255459755,1
3255484188,8,3255484188,1
3255507938,4,3255507938,1
3255518973,1,3255518973,1
3255564010,7,3255564010,1
3255598859,1,3255598859,1
3255621828,1,3255621828,1
3255622824,10,3255622824,1
3255641734,11,3255641734,1
3255906681,1,3255906681,1
3255909642,1,3255909642,1
3255943842,1,3255943842,1
3255989855,3,3255989855,1
3256042727,6,3256042727,0
3256164146,2,3256164146,1
3256237787,3,3256237787,1
3256278196,3,3256278196,0
3256279457,6,3256279457,1
3256336545,5,3256336545,1
3256346438,1,3256346438,1
3256348989,1,3256348989,0
3256396149,5,3256396149,1
3256405696,2,3256405696,0
3256421862,8,3256421862,1
3256425266,1,3256425266,1
3256451757,2,3256451757,0
3256454694,1,3256454694,1
3256473912,2,3256473912,0
3256651557,2,3256651557,0
3256695032,1,3256695032,1
3256720288,4,3256720288,1
3256751857,10,3256751857,0
3256894007,1,3256894007,1
3257085645,2,3257085645,1
3257085745,2,3257085745,0
3257491948,1,3257491948,1
3257546325,7,3257546325,1
3257742722,3,3257742722,1
3258362007,5,3258362007,0
3258539679,2,3258539679,1
3258556361,7,3258556361,1
3258566467,9,3258566467,0
3258627012,4,3258627012,1
3258642599,4,3258642599,1
3258697741,1,3258697741,1
3258699253,12,3258699253,1
3258702664,3,3258702664,1
3258721117,7,3258721117,1
3258737729,4,3258737729,1
3258785681,3,3258785681,0
3258858919,1,3258858919,0
3258971322,7,3258971322,1
3259031214,1,3259031214,1
3259093315,1,3259093315,0
3259184030,1,3259184030,1
3259210216,3,3259210216,0
3259226951,5,3259226951,1
3259262657,5,3259262657,0
3259414954,3,3259414954,1
3259456784,3,3259456784,0
3259545843,3,3259545843,1
3259572630,2,3259572630,0
3259603262,1,3259603262,0
3259701196,7,3259701196,1
3259798274,8,3259798274,1
3259884497,4,3259884497,1
3259891443,2,3259891443,1
3259892866,4,3259892866,0
3259899444,7,3259899444,0
3260236912,2,3260236912,1
3260259915,5,3260259915,0
3260309313,2,3260309313,1
3260311457,2,3260311457,0
3260345989,3,3260345989,1
3260361394,2,3260361394,0
3260361982,1,3260361982,0
3260366203,2,3260366203,1
3260378764,1,3260378764,0
3260740157,3,3260740157,1
3260776885,5,3260776885,0
3260978411,1,3260978411,1
3261008079,1,3261008079,1
3261030580,1,3261030580,1
